"","tipo","Barrio","cant_hab","cant_bath","superficie","precio"
"36265","Departamento","Barrio Norte",3,1,69,260000
"36266","Departamento","Barrio Norte",4,2,130,439000
"36267","Departamento","Barrio Norte",1,1,38,120000
"36268","Departamento","Barrio Norte",3,1,96,259000
"36269","Departamento","Barrio Norte",2,1,36,110000
"36270","Departamento","Monte Castro",2,1,52,135000
"36271","Departamento","Villa Crespo",2,1,47,100000
"36272","Departamento","Villa Crespo",3,1,75,156000
"36273","Departamento","Villa Crespo",4,3,150,280000
"36274","Departamento","Villa Crespo",3,1,60,139000
"36275","Departamento","Villa Crespo",4,1,139,265000
"36276","Departamento","Villa Crespo",1,1,35,91000
"36277","Departamento","Villa Devoto",2,1,40,99000
"36278","Departamento","Villa Devoto",2,1,116,207000
"36279","Departamento","Villa Devoto",2,1,61,165000
"36280","Departamento","Villa Devoto",3,1,70,219000
"36281","Departamento","Villa Devoto",3,1,78,240000
"36282","Departamento","Puerto Madero",1,1,45,230000
"36283","Departamento","Puerto Madero",3,3,149,570000
"36284","Departamento","Puerto Madero",1,1,55,245000
"36285","Departamento","San Cristobal",3,2,57,148000
"36286","Departamento","San Cristobal",2,1,39,93000
"36287","Departamento","Villa Urquiza",3,1,75,175000
"36288","Departamento","Villa Urquiza",1,1,66,160000
"36289","Departamento","Villa Urquiza",2,1,36,92000
"36290","Departamento","Villa Urquiza",4,2,140,520000
"36291","Departamento","Villa del Parque",1,1,33,79000
"36292","Departamento","Villa del Parque",2,1,43,102000
"36293","Departamento","Villa Pueyrredón",3,1,65,110000
"36294","PH","Villa Luro",1,1,48,88900
"36295","PH","Villa Devoto",2,1,44,114000
"36296","Departamento","Nuñez",2,1,100,229000
"36297","Departamento","Almagro",2,1,34,98000
"36298","Departamento","Coghlan",1,1,38,109000
"36299","Departamento","Palermo",2,1,43,175000
"36300","Departamento","Palermo",2,1,84,318000
"36301","Departamento","Palermo",2,1,74,350000
"36302","Departamento","Belgrano",2,1,35,89000
"36303","Departamento","Belgrano",2,1,40,105000
"36304","Departamento","Belgrano",2,1,42,110000
"36305","Departamento","Belgrano",2,1,46,135000
"36306","Departamento","Congreso",2,1,64,92000
"36307","Departamento","Balvanera",1,1,28,70000
"36308","Departamento","Balvanera",2,1,40,76000
"36309","Departamento","Balvanera",2,1,43,90000
"36310","Departamento","Balvanera",2,2,57,122000
"36311","Departamento","Caballito",2,1,56,118000
"36312","Departamento","Caballito",2,1,35,112000
"36313","Departamento","Monte Castro",1,1,41,89500
"36314","Departamento","Monte Castro",1,1,42,125000
"36315","Departamento","San Nicolás",2,1,35,98000
"36316","Departamento","Villa Crespo",2,1,43,128000
"36317","Departamento","Puerto Madero",2,2,102,398000
"36318","Departamento","Villa Urquiza",2,1,37,96000
"36319","Departamento","Villa Pueyrredón",2,1,49,110000
"36320","Departamento","Villa General Mitre",2,1,36,92000
"36321","PH","Nuñez",3,1,82,196500
"36322","PH","Palermo",4,2,130,298000
"36323","PH","Floresta",3,1,110,130000
"36324","PH","Saavedra",3,1,95,155000
"36325","PH","Mataderos",3,1,110,160000
"36326","PH","Agronomía",3,1,76,199000
"36327","PH","San Cristobal",3,1,52,83000
"36328","PH","San Cristobal",3,1,77,78000
"36329","PH","Villa Urquiza",3,1,105,230000
"36330","PH","Velez Sarsfield",3,1,95,155000
"36331","Casa","Villa del Parque",4,2,192,280000
"36332","Departamento","Boca",3,1,59,92000
"36333","Departamento","Boedo",3,1,81,142000
"36334","Departamento","Flores",3,1,64,115000
"36335","Departamento","Flores",3,1,60,130000
"36336","Departamento","Almagro",3,1,66,137000
"36337","Departamento","Palermo",3,1,85,249000
"36338","Departamento","Palermo",3,1,56,219000
"36339","Departamento","Palermo",3,1,44,120000
"36340","Departamento","Belgrano",4,1,87,264000
"36341","Departamento","Recoleta",3,2,95,346800
"36342","Departamento","Recoleta",3,2,69,215000
"36343","Departamento","Recoleta",3,1,76,242000
"36344","Departamento","Caballito",3,2,82,239000
"36345","Departamento","Caballito",3,1,84,178000
"36346","Departamento","Caballito",3,2,93,350000
"36347","Departamento","Caballito",3,2,72,155000
"36348","Departamento","Caballito",3,2,82,239000
"36349","Departamento","Caballito",3,2,108,313000
"36350","Departamento","San Telmo",3,1,50,108000
"36351","Departamento","Constitución",3,1,66,109000
"36352","Departamento","Puerto Madero",3,3,167,865000
"36353","Departamento","Puerto Madero",3,2,103,499900
"36354","Departamento","San Cristobal",3,1,54,145000
"36355","Departamento","Villa Ortuzar",3,1,55,160000
"36356","Departamento","Parque Chacabuco",3,1,79,249000
"36357","PH","Versalles",5,1,158,187500
"36358","PH","Velez Sarsfield",4,1,94,140000
"36359","Casa","Nuñez",4,2,170,349000
"36360","Casa","Coghlan",6,3,290,790000
"36361","Casa","Coghlan",4,2,170,349000
"36362","Departamento","Boca",4,2,126,130000
"36363","Departamento","Flores",4,2,82,144000
"36364","Departamento","Palermo",4,1,85,290000
"36365","Departamento","Palermo",4,2,110,290000
"36366","Departamento","Palermo",4,1,79,220000
"36367","Departamento","Belgrano",4,2,137,296000
"36368","Departamento","Belgrano",4,3,115,330000
"36369","Departamento","Belgrano",4,2,131,380000
"36370","Departamento","Belgrano",4,3,108,407000
"36371","Departamento","Belgrano",4,2,204,480000
"36372","Departamento","Congreso",4,1,89,145000
"36373","Departamento","Recoleta",4,1,122,355000
"36374","Departamento","Caballito",4,1,76,205000
"36375","Departamento","Monserrat",4,1,102,179000
"36376","Departamento","Barrio Norte",4,2,153,338000
"36377","Departamento","San Nicolás",4,1,111,170000
"36378","Departamento","Constitución",3,1,126,108500
"36379","Departamento","San Cristobal",4,1,82,235000
"36380","Departamento","Recoleta",6,4,192,440000
"36381","Departamento","Recoleta",4,1,102,309000
"36382","Departamento","Villa Lugano",5,2,91,99800
"36383","PH","Coghlan",3,1,100,270000
"36384","PH","Palermo",2,2,42,165000
"36385","PH","Palermo",3,1,135,335000
"36386","PH","Versalles",3,2,125,200000
"36387","PH","Villa Urquiza",3,1,100,270000
"36388","Casa","Belgrano",4,1,168,325000
"36389","Casa","Paternal",3,2,140,234000
"36390","Casa","Villa Ortuzar",4,2,150,398000
"36391","Casa","Villa del Parque",2,1,90,172000
"36392","Departamento","Flores",4,1,88,155000
"36393","Departamento","Nuñez",5,1,168,360000
"36394","Departamento","Nuñez",4,2,129,313000
"36395","Departamento","Almagro",1,1,37,72000
"36396","Departamento","Almagro",1,1,43,94000
"36397","Departamento","Almagro",2,1,52,189000
"36398","Departamento","Liniers",1,1,42,110000
"36399","Departamento","Liniers",1,1,60,120000
"36400","Departamento","Palermo",4,2,98,315000
"36401","Departamento","Palermo",1,1,30,93000
"36402","Departamento","Palermo",2,1,64,160000
"36403","Departamento","Palermo",3,2,127,520000
"36404","Departamento","Palermo",1,1,42,150000
"36405","Departamento","Palermo",4,1,84,335000
"36406","Departamento","Palermo",1,1,42,143000
"36407","Departamento","Palermo",4,2,130,490000
"36408","Departamento","Palermo",3,2,182,429000
"36409","Departamento","Barracas",2,1,118,240000
"36410","Departamento","Belgrano",3,2,85,195000
"36411","Departamento","Belgrano",3,2,113,350000
"36412","Departamento","Belgrano",3,2,89,470000
"36413","Departamento","Belgrano",4,3,186,820000
"36414","Departamento","Belgrano",5,1,182,346000
"36415","Departamento","Belgrano",2,1,52,136000
"36416","Departamento","Belgrano",3,1,72,290000
"36417","Departamento","Recoleta",4,2,125,330000
"36418","Departamento","Recoleta",4,1,103,340000
"36419","Departamento","Recoleta",4,2,97,310000
"36420","Departamento","Saavedra",2,1,52,135000
"36421","Departamento","Balvanera",3,1,71,160000
"36422","Departamento","Caballito",3,1,69,189300
"36423","Departamento","Caballito",3,1,82,195000
"36424","Departamento","Caballito",3,1,92,204700
"36425","Departamento","Caballito",3,1,70,163100
"36426","Departamento","Caballito",4,1,106,189000
"36427","Departamento","Caballito",3,1,85,200700
"36428","Departamento","Caballito",2,1,49,121200
"36429","Departamento","Caballito",3,1,68,260000
"36430","Departamento","Caballito",3,1,108,182800
"36431","Departamento","Caballito",3,1,65,157000
"36432","Departamento","Caballito",2,1,50,117600
"36433","Departamento","Caballito",4,1,95,242350
"36434","Departamento","Caballito",2,1,49,131800
"36435","Departamento","Caballito",3,1,69,183800
"36436","Departamento","Caballito",4,1,95,242400
"36437","Departamento","Caballito",3,1,115,194700
"36438","Departamento","Caballito",2,1,61,158100
"36439","Departamento","Caballito",2,1,50,120000
"36440","Departamento","Caballito",3,1,104,199000
"36441","Departamento","Caballito",3,1,104,247300
"36442","Departamento","Caballito",1,1,50,135600
"36443","Departamento","Caballito",3,1,108,182800
"36444","Departamento","Caballito",4,1,97,245500
"36445","Departamento","Caballito",3,1,72,164800
"36446","Departamento","Caballito",2,1,49,131800
"36447","Departamento","Caballito",3,1,82,195000
"36448","Departamento","Caballito",1,1,35,93100
"36449","Departamento","Caballito",3,1,71,168500
"36450","Departamento","Caballito",3,1,95,242400
"36451","Departamento","Caballito",4,1,97,245500
"36452","Departamento","San Telmo",1,1,43,208000
"36453","Departamento","Barrio Norte",4,2,98,315000
"36454","Departamento","Barrio Norte",1,1,34,120000
"36455","Departamento","Barrio Norte",4,2,146,350000
"36456","Departamento","Barrio Norte",4,1,103,340000
"36457","Departamento","San Nicolás",3,1,57,128000
"36458","Departamento","Villa Crespo",3,1,84,339000
"36459","Departamento","Villa Crespo",5,1,145,350000
"36460","Departamento","Villa Crespo",3,1,85,345000
"36461","Departamento","Villa Crespo",3,1,68,260000
"36462","Departamento","Villa Crespo",3,1,68,260000
"36463","Departamento","Villa Crespo",3,1,85,311000
"36464","Departamento","Villa Crespo",4,2,145,350000
"36465","Departamento","Villa Crespo",3,1,71,173000
"36466","Departamento","Villa Devoto",3,1,66,250000
"36467","Departamento","Villa Ortuzar",1,1,35,126000
"36468","Departamento","Villa del Parque",3,2,72,176000
"36469","Departamento","Villa Luro",1,1,41,95000
"36470","Departamento","Monte Castro",1,1,48,139000
"36471","Departamento","Monte Castro",1,1,42,139000
"36472","PH","Almagro",2,1,48,135000
"36473","PH","Palermo",2,1,44,122000
"36474","PH","Pompeya",1,1,175,115000
"36475","PH","Caballito",2,1,74,145000
"36476","PH","Villa Devoto",2,1,45,94000
"36477","Departamento","Flores",2,1,41,78900
"36478","Departamento","Flores",2,1,51,138000
"36479","Departamento","Flores",2,1,32,85000
"36480","Departamento","Nuñez",2,1,48,185000
"36481","Departamento","Nuñez",2,1,35,135000
"36482","Departamento","Nuñez",2,2,229,595000
"36483","Departamento","Retiro",1,1,70,330000
"36484","Departamento","Liniers",2,1,41,119000
"36485","Departamento","Palermo",2,1,52,145000
"36486","Departamento","Palermo",2,2,50,225000
"36487","Departamento","Palermo",2,1,42,129000
"36488","Departamento","Palermo",2,1,50,170000
"36489","Departamento","Palermo",2,1,68,280000
"36490","Departamento","Palermo",2,1,47,129000
"36491","Departamento","Palermo",1,1,39,115000
"36492","Departamento","Palermo",2,1,42,164000
"36493","Departamento","Belgrano",1,1,39,133000
"36494","Departamento","Belgrano",1,1,39,120000
"36495","Departamento","Paternal",1,1,34,84200
"36496","Departamento","Paternal",1,1,50,122500
"36497","Departamento","Paternal",2,1,43,140000
"36498","Departamento","Recoleta",2,1,44,135000
"36499","Departamento","Recoleta",2,1,41,99000
"36500","Departamento","Recoleta",1,1,30,125000
"36501","Departamento","Saavedra",2,1,42,155000
"36502","Departamento","Balvanera",2,1,34,70000
"36503","Departamento","Balvanera",2,1,31,75000
"36504","Departamento","Caballito",2,2,68,205000
"36505","Departamento","Caballito",2,1,36,85000
"36506","Departamento","Caballito",2,1,41,132000
"36507","Departamento","Caballito",2,1,42,120000
"36508","Departamento","Caballito",2,2,150,299000
"36509","Departamento","Caballito",2,2,68,205000
"36510","Departamento","Monserrat",1,1,55,96000
"36511","Departamento","San Telmo",1,1,55,96000
"36512","Departamento","San Telmo",2,1,34,75000
"36513","Departamento","San Telmo",1,1,32,95000
"36514","Departamento","San Telmo",1,1,32,85000
"36515","Departamento","Barrio Norte",2,1,42,115000
"36516","Departamento","Las Cañitas",2,2,229,595000
"36517","Departamento","Las Cañitas",1,1,76,309000
"36518","Departamento","Monte Castro",2,1,43,133000
"36519","Departamento","Monte Castro",2,1,43,132000
"36520","Departamento","Monte Castro",2,1,50,145000
"36521","Departamento","Monte Castro",2,1,43,134000
"36522","Departamento","San Nicolás",2,1,36,100000
"36523","Departamento","Villa Crespo",1,1,50,137900
"36524","Departamento","Villa Crespo",1,1,34,83800
"36525","Departamento","Villa Crespo",1,1,50,135400
"36526","Departamento","Villa Crespo",1,1,34,87100
"36527","Departamento","Villa Crespo",1,1,34,91400
"36528","Departamento","Villa Crespo",1,1,50,136100
"36529","Departamento","Villa Crespo",1,1,34,90100
"36530","Departamento","Villa Crespo",1,1,50,137900
"36531","Departamento","Villa Crespo",1,1,50,135400
"36532","Departamento","Villa Crespo",1,1,50,129500
"36533","Departamento","Villa Crespo",1,1,34,87700
"36534","Departamento","Villa Crespo",1,1,34,88600
"36535","Departamento","Villa Crespo",1,1,34,87900
"36536","Departamento","Villa Crespo",1,1,50,133500
"36537","Departamento","Villa Crespo",1,1,50,130400
"36538","Departamento","Villa Crespo",1,1,50,131700
"36539","Departamento","Villa Crespo",1,1,34,89600
"36540","Departamento","Villa Crespo",1,1,43,120000
"36541","Departamento","Villa Crespo",1,1,50,128500
"36542","Departamento","Villa Crespo",1,1,50,131000
"36543","Departamento","Villa Crespo",1,1,50,128200
"36544","Departamento","Villa Crespo",1,1,50,137900
"36545","Departamento","Villa Crespo",2,1,48,169000
"36546","Departamento","Villa Crespo",1,1,50,127300
"36547","Departamento","Villa Crespo",1,1,50,123100
"36548","Departamento","Villa Devoto",2,1,55,87000
"36549","Departamento","Villa Devoto",2,1,50,127000
"36550","Departamento","Puerto Madero",1,1,55,96000
"36551","Departamento","Puerto Madero",2,1,65,415000
"36552","Departamento","San Cristobal",2,1,42,96500
"36553","Departamento","Villa Urquiza",2,1,63,115000
"36554","Departamento","Villa Urquiza",2,1,47,130000
"36555","Departamento","Villa Urquiza",1,1,39,125000
"36556","Departamento","Villa Urquiza",2,1,70,149000
"36557","Departamento","Villa del Parque",2,2,63,163000
"36558","Departamento","Villa General Mitre",2,1,53,120000
"36559","Departamento","Centro / Microcentro",2,1,41,79500
"36560","PH","Floresta",3,1,130,199000
"36561","PH","Floresta",3,1,154,235000
"36562","PH","Paternal",3,1,123,178000
"36563","PH","Caballito",3,2,108,360000
"36564","PH","Villa Devoto",3,1,121,225000
"36565","PH","Parque Centenario",3,2,108,360000
"36566","Departamento","Flores",3,1,49,99900
"36567","Departamento","Retiro",3,2,84,187000
"36568","Departamento","Almagro",3,1,50,89000
"36569","Departamento","Almagro",3,1,61,128000
"36570","Departamento","Almagro",3,1,45,109000
"36571","Departamento","Almagro",3,2,78,184000
"36572","Departamento","Palermo",3,1,65,138000
"36573","Departamento","Palermo",3,2,86,245000
"36574","Departamento","Belgrano",3,2,88,550000
"36575","Departamento","Floresta",3,2,66,140000
"36576","Departamento","Recoleta",3,2,118,610000
"36577","Departamento","Recoleta",3,1,78,185000
"36578","Departamento","Balvanera",3,1,80,115000
"36579","Departamento","Caballito",3,3,141,420000
"36580","Departamento","Caballito",3,1,51,102000
"36581","Departamento","Caballito",3,3,141,420000
"36582","Departamento","Chacarita",3,1,65,130000
"36583","Departamento","Monserrat",3,1,58,125000
"36584","Departamento","Monserrat",3,1,76,187000
"36585","Departamento","Villa Real",3,1,51,92000
"36586","Departamento","Barrio Norte",3,2,141,420000
"36587","Departamento","Barrio Norte",3,2,73,220000
"36588","Departamento","Monte Castro",3,1,69,168000
"36589","Departamento","San Nicolás",3,1,63,129900
"36590","Departamento","Villa Crespo",3,2,84,217400
"36591","Departamento","Villa Devoto",3,1,64,155000
"36592","Departamento","Villa Urquiza",3,1,68,183000
"36593","Departamento","Parque Centenario",3,1,73,215000
"36594","Departamento","Villa Pueyrredón",3,2,81,286000
"36595","PH","Palermo",4,1,100,400000
"36596","PH","Palermo",4,1,77,239000
"36597","PH","Palermo",4,1,120,390000
"36598","PH","Palermo",4,1,120,390000
"36599","PH","Barracas",6,2,152,249900
"36600","PH","Belgrano",4,2,121,299000
"36601","PH","Villa Urquiza",4,2,130,285000
"36602","Casa","Caballito",4,3,199,348750
"36603","Casa","Parque Chacabuco",4,2,300,365000
"36604","Departamento","Once",4,1,56,143000
"36605","Departamento","Abasto",5,2,91,232000
"36606","Departamento","Flores",4,3,220,350000
"36607","Departamento","Almagro",4,4,158,349000
"36608","Departamento","Belgrano",4,3,180,620000
"36609","Departamento","Belgrano",4,3,180,640000
"36610","Departamento","Congreso",4,3,105,158000
"36611","Departamento","Paternal",4,1,87,225000
"36612","Departamento","Recoleta",4,2,97,351500
"36613","Departamento","Recoleta",5,2,138,455000
"36614","Departamento","Saavedra",4,2,95,200000
"36615","Departamento","Balvanera",4,3,120,240000
"36616","Departamento","Caballito",3,1,94,265000
"36617","Departamento","Caballito",4,2,84,225000
"36618","Departamento","Caballito",4,2,120,249900
"36619","Departamento","Caballito",4,2,100,390000
"36620","Departamento","Monserrat",4,1,73,99900
"36621","Departamento","Colegiales",4,2,183,480000
"36622","Departamento","Barrio Norte",5,2,138,455000
"36623","Departamento","Villa Crespo",4,2,80,215000
"36624","Departamento","Villa Crespo",4,3,89,234000
"36625","Departamento","Parque Centenario",4,3,89,234000
"36626","Departamento","Parque Centenario",4,4,158,349000
